1730452389.192003,62
1730452389.306463,62
1730452389.419811,65
1730452389.533688,65
1730452389.650342,65
1730452389.764026,66
1730452389.876419,65
1730452389.984706,65
1730452390.096021,65
1730452390.211077,66
1730452390.327643,67
1730452390.440536,68
1730452390.554407,68
1730452390.668454,69
1730452390.776767,68
1730452390.889912,68
1730452391.003954,69
1730452391.116734,68
1730452391.229826,70
1730452391.342917,70
1730452391.450684,71
1730452391.562510,71
1730452391.670587,71
1730452391.783824,72
1730452391.894948,73
1730452392.007227,71
1730452392.121301,73
1730452392.234028,72
1730452392.348042,74
1730452392.462834,74
1730452392.576857,73
1730452392.685159,75
1730452392.796588,74
1730452392.909359,75
1730452393.021584,74
1730452393.135358,76
1730452393.248430,78
1730452393.360813,76
1730452393.479098,77
1730452393.591376,77
1730452393.705572,78
1730452393.813042,77
1730452393.925371,76
1730452394.033973,76
1730452394.142583,78
1730452394.257252,79
1730452394.366287,78
1730452394.476430,80
1730452394.586241,80
1730452394.698338,80
1730452394.810007,79
1730452394.919398,80
1730452395.029713,81
1730452395.137865,79
1730452395.250561,81
1730452395.365598,81
1730452395.479122,82
1730452395.599813,83
1730452395.715290,83
1730452395.827431,83
1730452395.936860,84
1730452396.045972,84
1730452396.158563,84
1730452396.269489,84
1730452396.380500,83
1730452396.494156,83
1730452396.609229,86
1730452396.722628,85
1730452396.833870,85
1730452396.949362,85
1730452397.063514,86
1730452397.175597,86
1730452397.288028,87
1730452397.398474,87
1730452397.506520,88
1730452397.619771,87
1730452397.731999,88
1730452397.841179,89
1730452397.950301,89
1730452398.062975,88
1730452398.173806,88
1730452398.284314,88
1730452398.392749,89
1730452398.498498,89
1730452398.610503,90
1730452398.724994,91
1730452398.841723,91
1730452398.953378,91
1730452399.067107,92
1730452399.175427,92
1730452399.285263,92
1730452399.393146,92
1730452399.501951,92
1730452399.615116,93
1730452399.728479,94
1730452399.840606,93
1730452399.954670,94
1730452400.067668,94
1730452400.181827,94
1730452400.292217,93
1730452400.399960,95
1730452400.509011,95
1730452400.622825,97
1730452400.731716,97
1730452400.845639,96
1730452400.957443,94
1730452401.068664,96
1730452401.182544,96
1730452401.297022,96
1730452401.411201,96
1730452401.523820,97
1730452401.636567,97
1730452401.750623,98
1730452401.863504,98
1730452401.980013,99
1730452402.092921,98
1730452402.204158,98
1730452402.319365,97
1730452402.432484,98
1730452402.542581,99
1730452402.653259,98
1730452402.763157,100
1730452402.873692,98
1730452402.985903,96
1730452403.098448,56
1730452403.210351,49
1730452403.320933,50
1730452403.432439,51
1730452403.543059,51
1730452403.658920,53
1730452403.773527,51
1730452403.887746,52
1730452404.002168,54
1730452404.112492,53
1730452404.225454,54
1730452404.337293,54
1730452404.446635,55
1730452404.559141,56
1730452404.671519,56
1730452404.784738,56
1730452404.896968,56
1730452405.003021,57
1730452405.114652,57
1730452405.222250,57
1730452405.335357,58
1730452405.442910,57
1730452405.554336,59
1730452405.663338,59
1730452405.772827,60
1730452405.882961,61
1730452405.993968,62
1730452406.103751,61
1730452406.214555,62
1730452406.327868,61
1730452406.438496,62
1730452406.553395,62
1730452406.665799,64
1730452406.774469,64
1730452406.884195,65
1730452406.994597,64
1730452407.101489,66
1730452407.215177,65
1730452407.326015,64
1730452407.440670,65
1730452407.548970,65
1730452407.660977,65
1730452407.769862,67
1730452407.888604,68
1730452407.999152,67
1730452408.111685,69
1730452408.223503,69
1730452408.335446,69
1730452408.449208,69
1730452408.560206,69
1730452408.673883,70
1730452408.786509,71
1730452408.899992,71
1730452409.011877,72
1730452409.125178,72
1730452409.233577,72
1730452409.345484,72
1730452409.460176,72
1730452409.574221,73
1730452409.689082,74
1730452409.802118,74
1730452409.912125,74
1730452410.021767,74
1730452410.131567,74
1730452410.242531,75
1730452410.351990,74
1730452410.464333,75
1730452410.576853,74
1730452410.692413,76
1730452410.805367,76
1730452410.917888,77
1730452411.025614,76
1730452411.135135,78
1730452411.250274,78
1730452411.358262,79
1730452411.466733,78
1730452411.573319,78
1730452411.685119,78
1730452411.799318,78
1730452411.912949,80
1730452412.018732,81
1730452412.130876,80
1730452412.242888,80
1730452412.354881,80
1730452412.464137,82
1730452412.574878,81
1730452412.686695,82
1730452412.800901,81
1730452412.914417,82
1730452413.024016,82
1730452413.141167,82
1730452413.268552,83
1730452413.379977,84
1730452413.492654,83
1730452413.605378,85
1730452413.720219,84
1730452413.830436,83
1730452413.941732,83
1730452414.053527,83
1730452414.166955,86
1730452414.282617,86
1730452414.396852,87
1730452414.510735,87
1730452414.625723,86
1730452414.738379,87
1730452414.845517,88
1730452414.959940,88
1730452415.073715,87
1730452415.184226,89
1730452415.296154,89
1730452415.408702,88
1730452415.520656,88
1730452415.627733,89
1730452415.739204,89
1730452415.850734,90
1730452415.963140,90
1730452416.077929,90
1730452416.195412,90
1730452416.306669,91
1730452416.421362,90
1730452416.533950,92
1730452416.643767,91
1730452416.756929,92
1730452416.869709,92
1730452416.981403,92
1730452417.095326,92
1730452417.210517,93
1730452417.322826,93
1730452417.434344,94
1730452417.545357,94
1730452417.659296,93
1730452417.765711,95
1730452417.878747,96
1730452417.990734,95
1730452418.105652,95
1730452418.224371,95
1730452418.333190,95
1730452418.443962,95
1730452418.555638,95
1730452418.663174,96
1730452418.777177,97
1730452418.887037,98
1730452418.999721,97
1730452419.113882,98
1730452419.227481,97
1730452419.340760,98
1730452419.452796,98
1730452419.566760,98
1730452419.680716,99
1730452419.795569,100
1730452419.903794,99
1730452420.014993,99
1730452420.126767,98
1730452420.242548,96
1730452420.355462,62
1730452420.467943,49
1730452420.580326,50
1730452420.689890,50
1730452420.802864,52
1730452420.913765,52
1730452421.026320,52
1730452421.141159,52
1730452421.258101,53
1730452421.368704,53
1730452421.483891,53
1730452421.591241,54
1730452421.704380,54
1730452421.816335,56
1730452421.930045,55
1730452422.038961,56
1730452422.151208,56
1730452422.263399,56
1730452422.376840,57
1730452422.485663,58
1730452422.595448,57
1730452422.705343,58
1730452422.816885,60
1730452422.929296,60
1730452423.039486,60
1730452423.152272,60
1730452423.262625,59
1730452423.369563,61
1730452423.482794,61
1730452423.595245,62
1730452423.707600,60
1730452423.820960,64
1730452423.929780,64
1730452424.041039,64
1730452424.149018,64
1730452424.263180,65
1730452424.378653,63
1730452424.494845,64
1730452424.605678,64
1730452424.719409,64
1730452424.833721,64
1730452424.945309,64
1730452425.058347,65
1730452425.171205,66
1730452425.283365,66
